mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_beta_1,param_beta_2,param_hidden_layer_sizes,param_max_iter,param_n_iter_no_change,param_solver,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10.614522743225098,0.4068233370267034,0.0008324146270751953,6.11731340559954e-05,relu,16,0.9,0.999,"(9, 4)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (9, 4), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.8947368421052632,0.84,0.9066666666666666,0.88,0.8133333333333334,0.8669473684210527,0.03498820977161403,167
7.9044043064117435,0.36273086963845497,0.0008433818817138672,5.620019010646194e-05,relu,16,0.9,0.999,"(10, 3)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 3), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.8666666666666667,0.8666666666666667,0.9333333333333333,0.84,0.8855438596491227,0.03558552138303141,66
10.23238434791565,0.33263162384148476,0.0008286476135253906,3.376990245182916e-05,relu,16,0.9,0.999,"(10, 3)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (10, 3), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.88,0.88,0.84,0.8133333333333334,0.866877192982456,0.03706405990687674,170
7.372286319732666,0.20591336979525254,0.0008392810821533203,7.28310654503083e-05,relu,16,0.9,0.999,"(11, 2)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (11, 2), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9078947368421053,0.84,0.8533333333333334,0.8266666666666667,0.8133333333333334,0.8482456140350877,0.032669285891942054,203
8.976919889450073,3.294072375343268,0.0008306026458740235,7.18901244984604e-05,relu,16,0.9,0.999,"(11, 2)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (11, 2), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.6710526315789473,0.8933333333333333,0.8933333333333333,0.88,0.8666666666666667,0.840877192982456,0.08548609940657785,212
5.376714515686035,2.311661222939236,0.0007697105407714844,3.936625032653502e-05,relu,16,0.9,0.999,"(12, 1)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (12, 1), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.8266666666666667,0.6666666666666666,0.6666666666666666,0.8266666666666667,0.7841754385964912,0.1036707860813951,246
8.489041662216186,3.3508303007820874,0.0008089542388916016,8.112105877828813e-05,relu,16,0.9,0.999,"(12, 1)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.999, 'hidden_layer_sizes': (12, 1), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9078947368421053,0.84,0.8933333333333333,0.6666666666666666,0.8533333333333334,0.8322456140350877,0.08645890289503015,221
3.836925172805786,2.460275471034198,0.0006750106811523437,4.547371753293865e-05,relu,16,0.9,0.95,"(1, 1)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 1), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.6666666666666666,0.9333333333333333,0.9066666666666666,0.6666666666666666,0.8188771929824561,0.12456573256623592,230
4.875164985656738,3.500367555097059,0.0006989002227783203,4.3673338047871075e-05,relu,16,0.9,0.95,"(1, 1)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 1), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.6666666666666666,0.8933333333333333,0.6666666666666666,0.8266666666666667,0.7975087719298245,0.11221337893963523,239
5.396233224868775,0.5861674977300749,0.0007912158966064453,3.7391635063486595e-05,relu,16,0.9,0.95,"(1, 8)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 8), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.8666666666666667,0.9066666666666666,0.9066666666666666,0.8133333333333334,0.8855087719298245,0.04202735482279423,70
6.9280225276947025,2.8834576347635736,0.0007501125335693359,0.00012343161716902657,relu,16,0.9,0.95,"(1, 8)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 8), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.88,0.6666666666666666,0.8933333333333333,0.8133333333333334,0.8375087719298246,0.09385583858472515,217
6.73282823562622,0.13438529295566376,0.0008478641510009765,1.5246416082234994e-05,relu,16,0.9,0.95,"(2, 7)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (2, 7), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.8666666666666667,0.9066666666666666,0.92,0.8266666666666667,0.8908421052631578,0.0392029546439583,28
6.193332958221435,2.761693132739231,0.0007896900177001953,3.5841346920821014e-05,relu,16,0.9,0.95,"(2, 7)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (2, 7), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9473684210526315,0.8933333333333333,0.6666666666666666,0.92,0.7733333333333333,0.840140350877193,0.10512964632378906,214
6.758923625946045,0.8013930001016718,0.0008944988250732422,7.066967994801574e-05,relu,16,0.9,0.95,"(3, 6)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (3, 6), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.88,0.8933333333333333,0.92,0.8533333333333334,0.8961754385964913,0.028703470115578358,7
10.544661378860473,0.5087728292466978,0.0009158611297607422,2.161792676366079e-05,relu,16,0.9,0.95,"(3, 6)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (3, 6), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.88,0.8933333333333333,0.8666666666666667,0.84,0.882842105263158,0.031157499602362554,85
8.327781009674073,0.497149318850888,0.0009043216705322266,5.915145247433141e-05,relu,16,0.9,0.95,"(4, 5)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (4, 5), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9473684210526315,0.8666666666666667,0.9333333333333333,0.92,0.8266666666666667,0.8988070175438597,0.045247433689251576,4
11.682461547851563,0.3288819617907782,0.0009490013122558594,4.635033780724693e-05,relu,16,0.9,0.95,"(4, 5)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (4, 5), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9473684210526315,0.8933333333333333,0.92,0.8933333333333333,0.8266666666666667,0.896140350877193,0.04008977306728021,10
